data_name,model_name,graph_model,node_id,retrieval_position,attack_position,delta,success_flag
CiteSeer,per_node_targeted_node,epagcl_gcn,1034,2,5,3,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1097,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1112,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1117,4,10,6,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1130,2,2,0,0
CiteSeer,per_node_targeted_node,epagcl_gcn,1131,1,5,4,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1180,3,4,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1214,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_gcn,1251,3,15,12,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1366,2,4,2,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1410,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1422,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_gcn,1429,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_gcn,1567,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1585,1,6,5,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1587,2,3,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1605,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1620,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_gcn,1625,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1644,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1666,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1708,3,6,3,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1822,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1853,5,9,4,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1875,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1879,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1894,1,5,4,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1896,1,5,4,1
CiteSeer,per_node_targeted_node,epagcl_gcn,1943,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_gcn,1992,1,4,3,1
CiteSeer,per_node_targeted_node,epagcl_gcn,2023,1,7,6,1
CiteSeer,per_node_targeted_node,epagcl_gcn,2067,1,6,5,1
CiteSeer,per_node_targeted_node,epagcl_gcn,2166,4,5,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,2174,4,3,-1,0
CiteSeer,per_node_targeted_node,epagcl_gcn,2189,2,6,4,1
CiteSeer,per_node_targeted_node,epagcl_gcn,2196,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_gcn,2217,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_gcn,2264,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_gcn,2316,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_gcn,2339,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_gcn,2361,1,5,4,1
