data_name,model_name,graph_model,node_id,retrieval_position,attack_position,delta,success_flag
Cora,per_node_p_page_rank,epagcl_gcn,55,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,59,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,65,1,3,2,1
Cora,per_node_p_page_rank,epagcl_gcn,73,6,7,1,1
Cora,per_node_p_page_rank,epagcl_gcn,88,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,89,2,5,3,1
Cora,per_node_p_page_rank,epagcl_gcn,94,3,4,1,1
Cora,per_node_p_page_rank,epagcl_gcn,95,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,109,3,4,1,1
Cora,per_node_p_page_rank,epagcl_gcn,118,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,154,2,4,2,1
Cora,per_node_p_page_rank,epagcl_gcn,180,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,210,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,218,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,236,1,3,2,1
Cora,per_node_p_page_rank,epagcl_gcn,239,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,279,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,306,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,310,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,316,2,2,0,0
Cora,per_node_p_page_rank,epagcl_gcn,350,1,2,1,1
Cora,per_node_p_page_rank,epagcl_gcn,364,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,415,2,3,1,1
Cora,per_node_p_page_rank,epagcl_gcn,429,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,436,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,441,45,48,3,1
Cora,per_node_p_page_rank,epagcl_gcn,454,7,7,0,0
Cora,per_node_p_page_rank,epagcl_gcn,456,60,68,8,1
Cora,per_node_p_page_rank,epagcl_gcn,487,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,505,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,507,3,3,0,0
Cora,per_node_p_page_rank,epagcl_gcn,519,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,525,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,565,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,577,17,18,1,1
Cora,per_node_p_page_rank,epagcl_gcn,598,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,645,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,657,29,52,23,1
Cora,per_node_p_page_rank,epagcl_gcn,661,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,687,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,733,7,7,0,0
Cora,per_node_p_page_rank,epagcl_gcn,734,54,47,-7,0
Cora,per_node_p_page_rank,epagcl_gcn,736,2,4,2,1
Cora,per_node_p_page_rank,epagcl_gcn,748,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,756,1,4,3,1
Cora,per_node_p_page_rank,epagcl_gcn,963,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,973,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1013,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1015,1,3,2,1
Cora,per_node_p_page_rank,epagcl_gcn,1042,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1050,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1072,2,2,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1103,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1119,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1131,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1154,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1169,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1171,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1224,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1229,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1257,2,4,2,1
Cora,per_node_p_page_rank,epagcl_gcn,1309,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1317,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1351,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1358,1,1,0,0
Cora,per_node_p_page_rank,epagcl_gcn,1367,32,32,0,0
