data_name,model_name,graph_model,node_id,retrieval_position,attack_position,delta,success_flag
CiteSeer,per_node_targeted_node,epagcl_sage,1012,1,10,9,1
CiteSeer,per_node_targeted_node,epagcl_sage,1013,1,4,3,1
CiteSeer,per_node_targeted_node,epagcl_sage,1034,3,5,2,1
CiteSeer,per_node_targeted_node,epagcl_sage,1097,1,6,5,1
CiteSeer,per_node_targeted_node,epagcl_sage,1112,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_sage,1117,5,9,4,1
CiteSeer,per_node_targeted_node,epagcl_sage,1130,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_sage,1131,1,4,3,1
CiteSeer,per_node_targeted_node,epagcl_sage,1180,4,6,2,1
CiteSeer,per_node_targeted_node,epagcl_sage,1214,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,1251,3,15,12,1
CiteSeer,per_node_targeted_node,epagcl_sage,1366,1,4,3,1
CiteSeer,per_node_targeted_node,epagcl_sage,1410,1,6,5,1
CiteSeer,per_node_targeted_node,epagcl_sage,1422,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,1429,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_sage,1567,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_sage,1585,1,10,9,1
CiteSeer,per_node_targeted_node,epagcl_sage,1587,2,3,1,1
CiteSeer,per_node_targeted_node,epagcl_sage,1605,2,5,3,1
CiteSeer,per_node_targeted_node,epagcl_sage,1620,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,1625,2,3,1,1
CiteSeer,per_node_targeted_node,epagcl_sage,1644,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_sage,1666,1,4,3,1
CiteSeer,per_node_targeted_node,epagcl_sage,1708,3,7,4,1
CiteSeer,per_node_targeted_node,epagcl_sage,1822,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_sage,1853,3,6,3,1
CiteSeer,per_node_targeted_node,epagcl_sage,1875,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,1879,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_sage,1894,1,5,4,1
CiteSeer,per_node_targeted_node,epagcl_sage,1896,1,4,3,1
CiteSeer,per_node_targeted_node,epagcl_sage,1943,4,11,7,1
CiteSeer,per_node_targeted_node,epagcl_sage,1992,1,4,3,1
CiteSeer,per_node_targeted_node,epagcl_sage,2023,1,7,6,1
CiteSeer,per_node_targeted_node,epagcl_sage,2067,2,4,2,1
CiteSeer,per_node_targeted_node,epagcl_sage,2166,3,5,2,1
CiteSeer,per_node_targeted_node,epagcl_sage,2174,3,3,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,2189,1,7,6,1
CiteSeer,per_node_targeted_node,epagcl_sage,2196,1,5,4,1
CiteSeer,per_node_targeted_node,epagcl_sage,2217,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,2264,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,2316,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_sage,2339,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,2361,1,9,8,1
CiteSeer,per_node_targeted_node,epagcl_sage,2396,1,10,9,1
CiteSeer,per_node_targeted_node,epagcl_sage,2398,1,7,6,1
CiteSeer,per_node_targeted_node,epagcl_sage,2404,3,13,10,1
CiteSeer,per_node_targeted_node,epagcl_sage,2416,2,1,-1,0
CiteSeer,per_node_targeted_node,epagcl_sage,2418,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,2427,4,4,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,2435,1,5,4,1
CiteSeer,per_node_targeted_node,epagcl_sage,2447,1,6,5,1
CiteSeer,per_node_targeted_node,epagcl_sage,2475,4,7,3,1
CiteSeer,per_node_targeted_node,epagcl_sage,2506,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,2507,1,2,1,1
CiteSeer,per_node_targeted_node,epagcl_sage,2519,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_sage,2596,1,12,11,1
CiteSeer,per_node_targeted_node,epagcl_sage,2597,3,10,7,1
CiteSeer,per_node_targeted_node,epagcl_sage,2622,1,3,2,1
CiteSeer,per_node_targeted_node,epagcl_sage,2633,1,9,8,1
CiteSeer,per_node_targeted_node,epagcl_sage,2638,1,8,7,1
CiteSeer,per_node_targeted_node,epagcl_sage,2646,1,1,0,0
CiteSeer,per_node_targeted_node,epagcl_sage,2655,1,5,4,1
CiteSeer,per_node_targeted_node,epagcl_sage,2703,5,7,2,1
