data_name,model_name,graph_model,node_id,retrieval_position,attack_position,delta,success_flag
Cora,per_node_gold_attack,grace,1703,1,1,0,0
Cora,per_node_gold_attack,grace,1725,2,35,33,1
Cora,per_node_gold_attack,grace,1740,1,5,4,1
Cora,per_node_gold_attack,grace,1742,9,7,-2,0
Cora,per_node_gold_attack,grace,1765,1,1,0,0
Cora,per_node_gold_attack,grace,1776,2,1,-1,0
Cora,per_node_gold_attack,grace,1810,411,575,164,1
Cora,per_node_gold_attack,grace,1842,3,4,1,1
Cora,per_node_gold_attack,grace,1869,30,67,37,1
Cora,per_node_gold_attack,grace,1894,48,62,14,1
Cora,per_node_gold_attack,grace,1902,1,5,4,1
Cora,per_node_gold_attack,grace,1912,5,1,-4,0
Cora,per_node_gold_attack,grace,1914,24,32,8,1
Cora,per_node_gold_attack,grace,1927,2,4,2,1
Cora,per_node_gold_attack,grace,1950,10,7,-3,0
Cora,per_node_gold_attack,grace,1952,4,3,-1,0
Cora,per_node_gold_attack,grace,1966,4,3,-1,0
Cora,per_node_gold_attack,grace,1973,3,1,-2,0
Cora,per_node_gold_attack,grace,55,3,1,-2,0
Cora,per_node_gold_attack,grace,59,1,1,0,0
Cora,per_node_gold_attack,grace,65,2,7,5,1
Cora,per_node_gold_attack,grace,73,2,6,4,1
Cora,per_node_gold_attack,grace,88,3,2,-1,0
Cora,per_node_gold_attack,grace,89,9,9,0,0
Cora,per_node_gold_attack,grace,94,2,3,1,1
Cora,per_node_gold_attack,grace,95,12,2,-10,0
Cora,per_node_gold_attack,grace,109,14,44,30,1
Cora,per_node_gold_attack,grace,118,11,8,-3,0
Cora,per_node_gold_attack,grace,154,10,43,33,1
Cora,per_node_gold_attack,grace,180,7,7,0,0
Cora,per_node_gold_attack,grace,210,2,3,1,1
Cora,per_node_gold_attack,grace,218,4,9,5,1
Cora,per_node_gold_attack,grace,236,2,63,61,1
Cora,per_node_gold_attack,grace,239,1,8,7,1
Cora,per_node_gold_attack,grace,279,8,38,30,1
Cora,per_node_gold_attack,grace,306,15,7,-8,0
Cora,per_node_gold_attack,grace,310,8,11,3,1
Cora,per_node_gold_attack,grace,316,18,13,-5,0
Cora,per_node_gold_attack,grace,350,372,825,453,1
Cora,per_node_gold_attack,grace,364,1,2,1,1
Cora,per_node_gold_attack,grace,415,18,4,-14,0
Cora,per_node_gold_attack,grace,429,2,4,2,1
Cora,per_node_gold_attack,grace,436,2,1,-1,0
Cora,per_node_gold_attack,grace,441,1,108,107,1
Cora,per_node_gold_attack,grace,454,1,17,16,1
Cora,per_node_gold_attack,grace,456,1,3,2,1
Cora,per_node_gold_attack,grace,487,3,6,3,1
Cora,per_node_gold_attack,grace,505,1,1,0,0
Cora,per_node_gold_attack,grace,507,3,3,0,0
Cora,per_node_gold_attack,grace,519,77,133,56,1
Cora,per_node_gold_attack,grace,525,2,14,12,1
Cora,per_node_gold_attack,grace,565,73,106,33,1
Cora,per_node_gold_attack,grace,577,3,4,1,1
Cora,per_node_gold_attack,grace,598,13,1,-12,0
Cora,per_node_gold_attack,grace,645,103,147,44,1
Cora,per_node_gold_attack,grace,657,1,16,15,1
Cora,per_node_gold_attack,grace,661,79,107,28,1
Cora,per_node_gold_attack,grace,687,4,4,0,0
Cora,per_node_gold_attack,grace,733,52,166,114,1
Cora,per_node_gold_attack,grace,734,4,58,54,1
Cora,per_node_gold_attack,grace,736,1,3,2,1
Cora,per_node_gold_attack,grace,748,3,36,33,1
Cora,per_node_gold_attack,grace,756,8,13,5,1
Cora,per_node_gold_attack,grace,963,18,18,0,0
Cora,per_node_gold_attack,grace,973,21,9,-12,0
Cora,per_node_gold_attack,grace,1013,74,68,-6,0
Cora,per_node_gold_attack,grace,1015,23,188,165,1
Cora,per_node_gold_attack,grace,1042,4,2,-2,0
Cora,per_node_gold_attack,grace,1050,1,1,0,0
Cora,per_node_gold_attack,grace,1072,3,50,47,1
Cora,per_node_gold_attack,grace,1103,7,44,37,1
Cora,per_node_gold_attack,grace,1119,1,1,0,0
Cora,per_node_gold_attack,grace,1131,17,16,-1,0
Cora,per_node_gold_attack,grace,1154,15,56,41,1
Cora,per_node_gold_attack,grace,1169,1,8,7,1
Cora,per_node_gold_attack,grace,1171,26,15,-11,0
Cora,per_node_gold_attack,grace,1224,14,4,-10,0
Cora,per_node_gold_attack,grace,1229,9,5,-4,0
Cora,per_node_gold_attack,grace,1257,2,9,7,1
Cora,per_node_gold_attack,grace,1309,4,1,-3,0
Cora,per_node_gold_attack,grace,1317,3,1,-2,0
Cora,per_node_gold_attack,grace,1351,5,43,38,1
Cora,per_node_gold_attack,grace,1358,66,40,-26,0
Cora,per_node_gold_attack,grace,1367,1,105,104,1
Cora,per_node_gold_attack,grace,1413,12,3,-9,0
Cora,per_node_gold_attack,grace,1416,32,43,11,1
Cora,per_node_gold_attack,grace,1441,1,12,11,1
Cora,per_node_gold_attack,grace,1483,10,8,-2,0
Cora,per_node_gold_attack,grace,1505,29,10,-19,0
